t,frame,x_meas,y_meas,major_sigma,minor_sigma,theta,strength_sum,strength_max,bg_std,snr_proxy,xcor_r0_c0,xcor_r0_c1,xcor_r0_c2,xcor_r0_c3,xcor_r0_c4,xcor_r1_c0,xcor_r1_c1,xcor_r1_c2,xcor_r1_c3,xcor_r1_c4,xcor_r2_c0,xcor_r2_c1,xcor_r2_c2,xcor_r2_c3,xcor_r2_c4,xcor_r3_c0,xcor_r3_c1,xcor_r3_c2,xcor_r3_c3,xcor_r3_c4,xcor_r4_c0,xcor_r4_c1,xcor_r4_c2,xcor_r4_c3,xcor_r4_c4,xcor_r5_c0,xcor_r5_c1,xcor_r5_c2,xcor_r5_c3,xcor_r5_c4,xcor_r6_c0,xcor_r6_c1,xcor_r6_c2,xcor_r6_c3,xcor_r6_c4
1772328255.0480614,398,3.0,5.000000000000001,8.881784197001252e-16,0.0,1.5707963267948966,0.45252090126525135,0.45252090126525135,0.0,452520901.26525134,-1.267135890380846,-1.1897785889838446,-1.1872036680225935,-1.195461296494162,-1.211179043195133,-1.2621398284601955,-1.2383158491034323,-1.1902172792216876,-1.1883003936172005,-1.1980099914085858,-1.241669802864766,-1.2432314447440433,-1.1867619975521566,-1.2059511191786672,-1.2438024573090622,-1.258045584922502,-1.1865569575496866,-1.207676077804098,-1.1811186291120805,-1.1890305506027405,-1.3862319453039098,-1.252159625549271,-1.2630505875409355,-1.1448879414663247,-1.173384925530544,-10.229339626948788,-1.2901927578679038,-1.5023924711218437,0.45252090126525135,-2.256145746248453,-1.372345253508718,-1.2792904709923831,-1.2295670783003656,-1.254211217667009,-1.1950106853259426
1772328255.1299002,399,3.0,5.0,0.0,0.0,1.5707963267948966,0.27538898889887187,0.27538898889887187,0.0,275388988.89887184,-1.2386585758517472,-1.251583248565584,-1.210087682019196,-1.2040235047368413,-1.1907006729484413,-1.2924702516162685,-1.220595386099265,-1.1384363339467458,-1.208282257113726,-1.2041087393890308,-1.317794480060873,-1.1313332475821074,-1.3066341050427088,-1.2132503048479921,-1.20541467731174,-1.2365813537337011,-1.219284083757887,-1.1708564961977606,-1.1886580215284854,-1.2094409715462893,-1.4815886594758818,-1.1938340894978154,-1.1856944782369714,-1.2255819112756148,-1.2411983300683889,-11.11964358325524,-1.5784253571540543,-1.7179002425551704,0.27538898889887187,-0.8861352069539079,-1.6046561723537645,-1.2724734869567735,-1.0166169424792462,-1.2275005850196576,-1.1257125289097467
1772328255.211682,400,3.0,5.0,0.0,0.0,1.5707963267948966,0.5418754269928254,0.5418754269928254,0.0,541875426.9928254,-1.256830246070652,-1.2476237115411415,-1.2066228636053637,-1.181230089811098,-1.2028343919318192,-1.3454558069057234,-1.1805941081755291,-1.1190320395269442,-1.2412871409996913,-1.1886335836212139,-1.3222648289519339,-1.1558033413652586,-1.2852098089706678,-1.1459804947352996,-1.0960615987851146,-1.2661506254852557,-1.229446080857048,-1.2038053517109577,-1.2091602336359304,-1.211600448083931,-1.3762267084391957,-1.1486513791860788,-1.3095398318218987,-1.1978717086162223,-1.2215037609939292,-12.462396915244689,-2.327531853620036,-2.0360424561551165,0.5418754269928254,-0.9033573750683513,-1.7064972766038498,-1.4129801288819466,-0.9646100955736763,-1.2161083479056767,-1.3433118275775706
1772328255.294162,401,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2770016523601586,-1.2050469166096351,-1.2074942836158615,-1.1894042717700333,-1.2237556247419863,-1.3997240543036518,-1.16596057009227,-1.028495553552575,-1.3023908498753132,-1.0421843579035242,-1.2513215841438277,-1.2747152179140109,-1.1990137337462583,-1.1512203396821428,-1.1312325157204293,-1.3267703445876045,-1.2425751975268355,-1.1628885463343328,-1.2070520170989059,-1.185663483817993,-1.3139022962930549,-1.1487318454661186,-1.2940587155888932,-1.20697512709798,-1.2260867626770453,-10.30379537389223,-1.7771937581531716,-1.7956235165147203,-0.49636727528182,-0.5559445090227734,-1.6201003337026043,-1.1386473344144021,-1.271361860199197,-0.9631020978810889,-1.3334436814121826
1772328255.3784082,402,4.0,5.0,0.0,0.0,1.5707963267948966,0.0443399005341405,0.0443399005341405,0.0,44339900.5341405,-1.235210446740442,-1.2405307579673237,-1.1887140499012534,-1.2264187605880212,-1.2036485914765112,-1.2706173980972042,-1.17212190295719,-1.2318994083284625,-1.2081457624609189,-1.1620487167893319,-1.2557579583833163,-1.2278379473493035,-1.1643160777468782,-1.1963571544119307,-1.2018693926178687,-1.1710591520141551,-1.1849971038099654,-1.2058718449916654,-1.2673182806156007,-1.231559065766223,-1.3152422088673354,-1.1945046418314746,-1.2575067588694995,-1.1026777151438851,-1.2359286827956055,-9.676071366795465,-1.792551492756783,-1.5564121671214306,-0.3327179351708812,0.0443399005341405,-1.368004842758757,-1.3024146917360644,-1.3707299674427467,-0.9876699432933265,-1.1435146502869902
1772328255.460269,403,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2726296511447006,-1.220102455628211,-1.201757335872333,-1.221864369137808,-1.1731149164575245,-1.2462522085013634,-1.1537398283171458,-1.2232007054329759,-1.212172652741987,-1.1819280602846223,-1.2743730872122145,-1.1965532537166186,-1.217181231639532,-1.2452669436057735,-1.214683796725726,-1.3193865203126087,-1.1919791927312844,-1.2281997475862205,-1.1651201445007504,-1.218163516302528,-1.2526924911370865,-1.1996968030568127,-1.2119407906461699,-1.2176306507147137,-1.2196107172501942,-7.325914779414507,-1.3745404928374887,-1.1948825353243993,-0.5096936833493335,-0.35247210889722247,-4.402370977684377,-0.5440521888795113,-0.6717491950689786,-0.7712305511511034,-1.1422814300395758
1772328255.5429726,404,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2537123267307666,-1.243035941485875,-1.1865188105724824,-1.195117377652809,-1.2379278228196882,-1.2590380023763177,-1.2299998080730208,-1.2035126928702229,-1.2064750440686995,-1.1876197084927216,-1.1722893920289752,-1.2205274367961212,-1.2025459054167158,-1.2406225491312202,-1.2265260489614067,-1.2606604410005136,-1.2107808841205696,-1.241461782629702,-1.2416584779809088,-1.223091628920034,-1.2502314150609268,-1.2336827795127363,-1.2021280768070315,-1.2093760024757387,-1.231677679023466,-3.8852219444777907,-1.3551534837667332,-1.0469449814492438,-0.9215654041249035,-0.7073009857298118,-6.101342570941755,-0.03968537326876764,-0.1522845211368239,-0.1555830425719077,-0.9029312018074034
1772328255.624762,405,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.240930705181444,-1.23822703817213,-1.1665500600993712,-1.1992527484003008,-1.1791361783905248,-1.2140072839268785,-1.195628785565947,-1.2180925867667898,-1.208654786187981,-1.1659456689293,-1.2572206565404715,-1.2178386709497773,-1.2087620745613665,-1.2152995127796544,-1.204985523818198,-1.22877493247687,-1.2100972187634969,-1.1977101800096253,-1.1662937600962837,-1.196253442317658,-1.246557980365512,-1.2219341065805085,-1.1820955493564074,-1.1698396408366736,-1.2127084985623955,-3.385987089393984,-1.1050279265675456,-1.0163731594530536,-1.091560851521595,-0.8746785968158952,-5.706018293621337,-0.012162329216281353,-0.652676302513637,-0.047300463593061615,-0.9920258512527765
1772328255.7066326,406,3.0,6.0,0.0,0.0,1.5707963267948966,0.28943959348673776,0.28943959348673776,0.0,289439593.4867377,-1.2444712215031648,-1.2202991509794179,-1.1960507865012633,-1.1726654973823432,-1.2003697395765474,-1.2545521562757673,-1.2452216440703443,-1.2275405201364185,-1.2155039567356059,-1.1649997431039512,-1.2084366331620973,-1.2622667863687018,-1.1978615758254025,-1.2265600236129788,-1.2090457927043192,-1.260559709138835,-1.2433280042800905,-1.2140335099737063,-1.1878861412866286,-1.2184943221204665,-1.2764240832834342,-1.2042690759025902,-1.1781860802395439,-1.2145258443982418,-1.2010563851662144,-3.568818398573207,-1.0602791381215013,-1.0599978041646252,-1.1362512274087937,-0.7546205228114751,-6.012445808940626,-0.7486242948322657,-0.9581656406123208,0.28943959348673776,-0.5814225174692302
1772328255.7884169,407,3.0,6.0,0.0,0.0,1.5707963267948966,0.033987168548961666,0.033987168548961666,0.0,33987168.54896166,-1.293766652794677,-1.2503100932014095,-1.2274600538563794,-1.1616827442267834,-1.2149073141702789,-1.208092714320745,-1.2069721468653856,-1.2161548395341444,-1.1444349461120313,-1.2263305457032376,-1.2914128650919032,-1.2195225023654104,-1.2013383151696109,-1.1905939806215744,-1.2008626700476017,-1.2371100469958836,-1.2008537293498196,-1.178900143969077,-1.1756183118365189,-1.209830189923071,-1.2602318835534905,-1.2138678090414774,-1.2070728787270641,-1.1932219497229997,-1.2084545145576615,-3.6226253059655784,-0.8809972859617823,-0.8112157358188319,-1.090146433132462,-0.8359862370474624,-6.4951946133607175,-1.126653686362944,-1.2803800440287643,0.033987168548961666,-0.3640026288035665
1772328255.8700252,408,4.0,6.0,0.0,0.0,1.5707963267948966,0.2779120538129878,0.2779120538129878,0.0,277912053.81298774,-1.24818935968749,-1.2248767882438645,-1.231608537627284,-1.1498500287354034,-1.2275828394392534,-1.2545324867406467,-1.2023307326234263,-1.2231625584557722,-1.2165500183761142,-1.1819936254016912,-1.2334932367197555,-1.2129177108904972,-1.2349320930161585,-1.212669755538673,-1.1725367513342806,-1.2735523311558155,-1.2043620591595243,-1.1813463188822655,-1.2080682764134738,-1.162502904236664,-1.3027097347628744,-1.2375105902565224,-1.199481630263523,-1.2188042663102465,-1.2080194005989315,-3.53531939212315,-0.741054504043402,-0.8661372502013747,-0.8719630088762054,-1.1034162167806887,-7.144745843976241,-1.3914950360649867,-1.4385898636090586,-0.18490972339030853,0.2779120538129878
1772328255.9517853,409,4.0,6.0,0.0,0.0,1.5707963267948966,0.13648213583017998,0.13648213583017998,0.0,136482135.83018,-1.4046211725021802,-1.3385982917068349,-1.3244874864205702,-1.0801787471984323,-1.168137331978956,-1.2722821560242357,-1.2281973634001448,-1.241943388216899,-1.2159891386019155,-1.20968058224685,-1.246238499431431,-1.218452002817631,-1.2317509927452792,-1.220531013075234,-1.209369445964032,-1.272451433235577,-1.2528355423015998,-1.1807723260846534,-1.1973507639587837,-1.20947554224438,-1.2934257141859182,-1.2480200824761485,-1.2053538805668214,-1.185894153820772,-1.2041725163665435,-3.405602980327963,-0.7473010715605104,-0.6981308100379486,-0.6646365719600402,-1.3265450390034965,-7.838172058841238,-1.7105885399089495,-1.4342673342546637,-0.2771061989195578,0.13648213583017998
1772328256.0330482,410,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.4152713317002463,-1.2168438693098864,-1.2859173161884925,-1.0944254510909859,-1.2559349841994023,-1.2126769080968987,-1.2429155400890752,-1.2251366645260648,-1.202722931232802,-1.2407590437840272,-1.2506766618104765,-1.232394722985592,-1.2255151540655083,-1.2000496625959474,-1.2063045747643204,-1.241524367514177,-1.1904741752712937,-1.1971034046534785,-1.2342382948682658,-1.2266887696610413,-1.2469251450210979,-1.2154574651071388,-1.213916088809501,-1.2516351046127203,-1.213604952526683,-4.295949851983767,-0.5432290486370379,-0.8067233332065746,-0.5561072297224092,-1.342036288027321,-7.123700037443643,-1.633074478277502,-0.9525145235674997,-0.9945620291903067,-0.44659500677526087
1772328256.1148555,411,3.0,5.0,0.0,0.0,1.5707963267948966,0.2249831229428192,0.2249831229428192,0.0,224983122.94281918,-1.217880990252613,-1.216040398602533,-1.2061198003434899,-1.2013228179601214,-1.215513493479907,-1.211305405057121,-1.268302949464672,-1.2254305154598373,-1.225431707552875,-1.2420232584504196,-1.2310977257606655,-1.2525255981118195,-1.2080450305992403,-1.1799366688652841,-1.2020309212244658,-1.1886061654813491,-1.2137617127611293,-1.209863568528124,-1.2015427591255619,-1.2261249096542488,-1.3537670795639842,-1.2186624072387702,-1.191589974354503,-1.2023998740196078,-1.216930296055114,-8.845851879817472,-0.8878631458119322,-1.1278422031214483,0.2249831229428192,-1.70657714683737,-1.1732758490176018,-1.0893036233548667,-1.0647357779426307,-1.0582209894920571,-1.368796988582252
1772328256.197072,412,3.0,5.0,0.0,0.0,1.5707963267948966,0.37562970824595676,0.37562970824595676,0.0,375629708.2459567,-1.257501990497349,-1.1987914083947433,-1.2286092315446413,-1.2050463205631163,-1.1829723337855742,-1.2667943557255685,-1.2459911401261252,-1.2169183751247377,-1.2291564022489072,-1.2503255904108985,-1.2606956077451232,-1.2169326802411888,-1.2515582146117938,-1.2354446930223335,-1.1822570779630046,-1.262623222186949,-1.2454904610503263,-1.1852003556728792,-1.2164927979103084,-1.21148600715232,-1.3824726799097864,-1.2586595128368754,-1.3077129492417519,-1.1106850040775544,-1.1420501639902787,-11.09374416991999,-1.4410306741035792,-1.7831601838064415,0.37562970824595676,-1.078012118102564,-1.3468010838986733,-1.2185092232834371,-1.2594039749388664,-1.2265320094265948,-1.1560960002059946
1772328256.283063,413,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.271839293460761,-1.2196148895758259,-1.2651623803570717,-1.2158526439491084,-1.2069214829112869,-1.3130004779100977,-1.2388356016678332,-1.0926861873491043,-1.2544400995302314,-1.1442191772722223,-1.3227625277951387,-1.1369760199756644,-1.3113971127745052,-1.2348754685968717,-1.201396727728454,-1.2637443856888273,-1.1974711653555834,-1.1932010880948414,-1.1869557126707693,-1.200747037022953,-1.4243675976237768,-1.227910665024599,-1.2098576080629357,-1.2456108624471258,-1.1944879525289485,-11.584339330713668,-2.212305332697074,-1.5875865921481362,-0.20638945178859758,-0.867110594166587,-1.5618063881166435,-1.1618806316710262,-1.0201598429870415,-1.3483251748472664,-0.9893537747089602
1772328256.3671646,414,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2073548087304595,-1.136899726021257,-1.236817388155148,-1.1634166435499962,-1.19044616108491,-1.2460382278011113,-1.2368495746671644,-1.2235911159027952,-1.1834151963490482,-1.2214370037838225,-1.3029380205795786,-1.235863713725056,-1.2679572424837642,-1.1977358100099331,-1.154908675540528,-1.263254435450367,-1.2434203914905058,-1.2352199834847428,-1.1783416483809532,-1.1777014944197535,-3.039966588016343,-1.1029036167745132,-0.9087951074594387,-1.208028341296714,-1.2761314244426998,-6.771617146923202,-0.3360790414904402,-0.13448299580609768,-0.34981910584200715,-2.2844394784497606,-1.3445432596854274,-1.2838597636055664,-1.2204714084233537,-1.2430115035786036,-1.1721546855157234
1772328256.4490232,415,2.0,4.0,0.0,0.0,1.5707963267948966,0.4205203557634768,0.4205203557634768,0.0,420520355.7634768,-1.258465797718262,-1.2531872097476964,-1.1971528765145396,-1.1965568299957314,-1.2149102944028731,-1.263996513366283,-1.2342537920777548,-1.2326826134541766,-1.19443192415618,-1.2276972803708648,-1.2678952536458072,-1.2041218524124448,-1.156889934169047,-1.1826617935492751,-1.2370569988557096,-1.2930120579018651,-1.1936284534488268,-1.1912955273742116,-1.2270952733868687,-1.2370266004832504,-10.665874560579606,-0.779557321018853,0.4205203557634768,-2.3741856067401903,-0.7420147349852012,-1.0901559698767622,-1.0752822250464231,-0.8587468694146716,-0.761420817544558,-1.3070358403963864,-1.2366475148972884,-1.2326003590345809,-1.2378217265393405,-1.2762691111885431,-1.2231017617108535
1772328256.5312464,416,2.0,4.0,0.0,0.0,1.5707963267948966,3.4616289689098556,3.4616289689098556,0.0,3461628968.9098554,-1.684279642615275,-0.7483399806427933,-1.140915291418468,-1.5120472326334995,-1.4874960765237908,-1.3807030177954456,-1.263166220565584,-1.0655922967901592,-1.306687153182883,-1.3697727167335412,-1.345694225513246,-1.3309110797537662,-0.9929300538218095,-1.2771786781762446,-1.3475443539076275,-1.3627465203698292,-1.2430317691602428,-1.1990936039797795,-1.1475737270800752,-1.1945672267159497,-6.0082114944710145,-0.28532210413481063,3.4616289689098556,-1.9712372983976951,-0.9382755682796919,-1.2193365358515431,-1.1755688399754574,-1.1403281855974414,-1.1667139728920426,-1.2018401863384474,-1.2352617067410594,-1.2399156379599139,-1.1677677831372963,-1.190514110388054,-1.198929095140588
1772328256.6130471,417,2.0,3.735707144103856,0.44095594135741495,0.0,1.5707963267948966,2.878811106540098,2.1179618976070773,0.0,2117961897.6070771,-1.1774672481378619,-1.2056447512679997,-1.1673034628991448,-1.158260245115787,-1.2218572165795825,-1.2295688664399227,-1.211184407613803,-1.2221087482105193,-1.2006021977188825,-1.250038295988833,-1.2248606949878567,-1.2935181013963333,-1.200242781668041,-1.2340934555641951,-1.2393493937670461,-2.4513539613907294,-1.2884791241263303,0.7608492089330205,-0.9763331385055944,-0.9351248663812721,-2.9184476039943226,-1.015697838747244,2.1179618976070773,-1.2298871552809651,-1.2754704088533413,-1.2116183294794944,-1.2084449778133606,-1.1644317107715263,-1.205161953587764,-1.2269891771065211,-1.2768591972421637,-1.2248243361502098,-1.1916364659829697,-1.243518739166109,-1.2116767420383385
1772328256.6949399,418,2.0,3.0,0.0,0.0,1.5707963267948966,4.606153918046227,4.606153918046227,0.0,4606153918.046227,-1.2699790322755609,-1.199404740262597,-1.203207517052593,-1.1994703053796658,-1.2388010309697426,-1.2282974992153046,-1.2277038368825717,-1.2275095257174402,-1.2079520473423062,-1.2343330662647563,-1.187428973606703,-1.1849875670656647,-1.2229914931048742,-1.186475299176609,-1.1629910663355671,-2.433893374668762,-2.105998647928076,4.606153918046227,-1.6084643135624288,-0.6607932640067656,-1.2555421895435077,-1.3721718039717448,-1.2643791752313576,-1.539191191100025,-0.896622049405819,-1.245284825001338,-1.1956556076592935,-1.2164361734910218,-1.237885503516853,-1.2454624468639426,-1.2206043267970474,-1.2314547576254316,-1.3095714222873949,-1.1035074118980666,-1.2164463062818418
1772328256.776813,419,2.0,3.0,0.0,0.0,1.5707963267948966,4.789597963046786,4.789597963046786,0.0,4789597963.046785,-1.2496574222633148,-1.214630152539033,-1.1800332284013308,-1.1963362927837722,-1.2094421636393269,-1.2402291584288068,-1.1904485452709852,-1.2605960679764832,-1.1558838076452982,-1.2428994468330672,-1.1153073448309117,-1.1286420975496883,-1.2476678189835335,-1.2988133786694265,-1.1759014339329512,-2.9942951195591836,-1.1876054033762695,4.789597963046786,-2.1715017761590216,-0.6236631421641281,-0.9342755000919696,-0.9269941958182091,-1.182878158435602,-1.4844848495107716,-0.973501321494737,-1.246004849196058,-1.2166018744232505,-1.1498410880376215,-1.186005614519789,-1.212747837632637,-1.238570360966963,-1.131503716886487,-1.1577416846444228,-1.1539114897145621,-1.2615050389176659
1772328256.8588471,420,2.0,3.0,0.0,0.0,1.5707963267948966,4.572726437178424,4.572726437178424,0.0,4572726437.178424,-1.2484426794579837,-1.253017932536355,-1.2324197569393822,-1.187912963379975,-1.1783917162885331,-1.1784060214049843,-1.1622507765592074,-1.2471957501406368,-1.1670465668495378,-1.2361367030306705,-1.238805203295374,-1.2223197486781776,-1.1123396292137668,-1.2323118725194777,-1.2032140735643002,-2.5699362242145796,-0.7865674241265566,4.572726437178424,-2.4434432319931063,-0.4142612712694729,-1.2039138321773808,-1.2203253770262454,-1.1437345914524317,-1.2225927379837915,-1.1861254198700697,-1.2118305220401913,-1.231439260415943,-1.1960627074316392,-1.2403179693601092,-1.1641539530937624,-1.172346612494781,-1.2480945882909995,-1.177418968369838,-1.203879857525809,-1.2187595628213366
1772328256.9406874,421,2.0,2.0,0.0,0.0,1.5707963267948966,3.1558785624359316,3.1558785624359316,0.0,3155878562.435931,-1.2416256954223746,-1.2259425194194937,-1.156730789748525,-1.2216044928556073,-1.1738027541402292,-1.2387515591086815,-1.234450487428962,-1.1739171950718397,-1.2061072833665947,-1.1997200488710464,-1.1056549675053313,-1.7138417618086053,3.1558785624359316,-1.1087186466120058,-0.6687707506144949,-1.3177390477346231,-1.2873943194620994,-1.1433692149364019,-1.3020785214994561,-1.2118871464594783,-1.2431044868355374,-1.2763305039799806,-1.1867065652259075,-1.2007720709767429,-1.2300331866780743,-1.2444891028987288,-1.2247802287078176,-1.2192524932923903,-1.2087370406075766,-1.2096907150376697,-1.128453150803227,-1.2826050856834748,-1.2833465675528726,-1.2323071041473281,-1.0457481200394774
1772328257.0224278,422,2.0,2.0,0.0,0.0,1.5707963267948966,2.4194112324012806,2.4194112324012806,0.0,2419411232.4012804,-1.2595738481967262,-1.2446333461562804,-1.1979354855937348,-1.1622787907455918,-1.2156988639472561,-1.294273888382184,-1.0734028903726214,-1.2269277843150843,-1.2916763176532164,-1.205632234291105,-1.2711967553134866,-2.51107245815664,2.4194112324012806,-0.29847625475838924,-0.5222178128025313,-1.328924456706578,-1.2625725582328515,-1.459728057352073,-0.9373361989660498,-1.1397869753583643,-1.109867228253749,-1.3322390713976708,-1.3054181701443404,-1.0913254131466643,-1.3552345460932904,-1.2446029477838214,-1.1507339657227962,-1.2107963813300588,-1.1562199778819064,-1.2520344557803216,-1.1893035399083542,-1.3278152141350752,-1.2788821791269984,-1.165056367523237,-0.9965420957257869
1772328257.1050835,423,2.0,2.0,0.0,0.0,1.5707963267948966,3.6391560601182062,3.6391560601182062,0.0,3639156060.118206,-1.260131747738331,-1.2126208797241307,-1.1997653484064759,-1.2035657410103968,-1.1980880735025496,-1.2865503175914665,-1.060019261839302,-1.3665898283231046,-1.2737853853446706,-1.2270660671074471,-2.5134804860926256,-2.6127365365906394,3.6391560601182062,-1.3980914828886373,-0.4689872823938471,-1.0697360121889132,-0.8491856872064696,-1.1697895729290926,-1.0268027814391594,-1.3788171266099374,-1.2750907272208605,-1.246035843615037,-1.2483747301548402,-1.2414415170480633,-1.145603197288895,-1.3019539477770257,-1.2125815406538893,-1.3072265752824035,-1.1628855661017374,-1.225867417558123,-1.174566289730822,-1.290545021360519,-1.2737472383674668,-1.1464758093924297,-1.2739117472066577
1772328257.1902032,424,2.0,2.0,0.0,0.0,1.5707963267948966,3.412610699249589,3.412610699249589,0.0,3412610699.2495885,-1.254845411163021,-1.2392790602778267,-1.2009508849323853,-1.2448854738337356,-1.2364573760577888,-1.1969597574424462,-1.1993248700290764,-1.2181861660702418,-1.1246760040135397,-1.172424098542225,-2.030868772371862,-2.055305487549959,3.412610699249589,-0.481041727190224,-0.26277426037481466,-1.21497645556646,-1.1450017863514173,-1.1510778845641472,-1.1157835859994396,-1.237875370726034,-1.2559403486180718,-1.1706913913120507,-1.1419130732909535,-1.163138289825713,-1.2103976262089762,-1.2157346267383846,-1.1872126087203758,-1.214273120674266,-1.1551262325198932,-1.2289942775957916,-1.2240560321874656,-1.2169940730326263,-1.1968250509291951,-1.2283499513089597,-1.2045176273009335
1772328257.2778997,425,2.0,1.714938248391431,0.4514438496407094,0.0,1.5707963267948966,2.079496631562309,1.4867116793050383,0.0,1486711679.3050382,-1.270114930881849,-1.2166638632612066,-1.2309212959910982,-1.2246556549853866,-1.2085814724661674,-0.9088135849015224,-0.994881510124386,0.5927849522572703,-1.0908533443037682,-1.2715007390380788,-1.4146830337861813,-1.7636897282230521,1.4867116793050383,-1.088822017767669,-1.035006169677517,-1.226713803614831,-1.2745238869814732,-1.192693852507335,-1.1452866965874064,-1.2010373116776127,-1.2347073834785687,-1.2170286437307167,-1.206858898026812,-1.2360341830294348,-1.164265413792779,-1.208232189206146,-1.223635223345187,-1.1959107155693434,-1.189231418279579,-1.220229413536717,-1.221804764485927,-1.219028379801319,-1.176400324869195,-1.1725963559861612,-1.1984278200182705
1772328257.3633235,426,2.0,1.0,0.0,0.0,1.5707963267948966,3.913386334584513,3.913386334584513,0.0,3913386334.5845127,-1.246346979897854,-1.2262351782602283,-1.153496045290952,-1.172709008778216,-1.1854608280015986,-2.412792731856433,-1.1837638835625508,3.913386334584513,-2.622403219032673,-0.36991481422362515,-1.041720633711891,-1.128768459411676,-1.259027273538979,-1.140577333042305,-1.1247570663400952,-1.2307037390117332,-1.2417735149590399,-1.1865915282477772,-1.2059701926672683,-1.178778550479239,-1.2610419107725508,-1.1106987131474872,-1.254748851626974,-1.2090654622394397,-1.2138922469487485,-1.272376927420726,-1.2309242762236923,-1.2222887542591994,-1.2541581695268351,-1.1961115832461817,-1.222734597055268,-1.2679542622511693,-1.3248564392157118,-1.0756458134228963,-1.2183763049097425
1772328257.445879,427,2.0,1.0,0.0,0.0,1.5707963267948966,3.128390685128056,3.128390685128056,0.0,3128390685.128056,-1.0571719476189545,-1.1723007169128314,-1.3342203300261897,-1.327024856451138,-1.1811210132981556,-3.2007614613487076,-0.9365893526779834,3.128390685128056,-2.1851625663235863,-0.6549645250993398,-1.0825659135062589,-0.8944512479843199,-1.2192572616645412,-1.494666516145053,-1.0221327569642973,-1.2525470557864966,-1.1945088141571065,-1.1841864805443865,-1.2131006971717713,-1.1945123904362194,-1.28980413553764,-1.1981238362936781,-1.2595118593587704,-1.233731655327279,-1.1829282263431824,-1.2030579093763722,-1.2064088829051118,-1.1882604585004404,-1.2061835773210023,-1.2161733169762274,-1.2448503070891268,-1.234408764172645,-1.298145210521842,-1.1367763443918641,-1.200866842373233
1772328257.527876,428,2.0,1.0,0.0,0.0,1.5707963267948966,4.407434988908172,4.407434988908172,0.0,4407434988.908172,-1.1902852285248313,-1.2397821235397013,-1.1830873707637042,-1.1751826018312699,-1.2611313177503722,-2.854640824155905,-1.324129262462764,4.407434988908172,-2.315655030686262,-0.436394266652378,-1.2734462348754685,-1.1157311339057847,-1.3076175817987425,-1.1803354239863668,-1.1162365813537336,-1.2257321149983544,-1.2424738696186384,-1.2095482599196745,-1.2360949797743532,-1.2420780947301497,-1.2057508475483476,-1.2129856601936413,-1.2162031193021678,-1.177237174181602,-1.218993809103228,-1.2558604783845513,-1.2270309003628372,-1.1909462441141898,-1.2170864602430413,-1.186447284990226,-1.271137746708124,-1.2093444120102423,-1.2083418617656065,-1.262076647529202,-1.1834593037914405
1772328257.6098673,429,2.0,1.0,0.0,0.0,1.5707963267948966,3.588663171370407,3.588663171370407,0.0,3588663171.370407,-1.2080807933903694,-1.227632311300315,-1.1641378598377536,-1.209677005967737,-1.2201161646981438,-2.0296355521244487,-1.2763960690970502,3.588663171370407,-2.0891054974920156,-0.7438642673330627,-1.2420059731013742,-1.2225843933325284,-1.1478961882467493,-1.1800493216573387,-1.2046839242796812,-1.2327010908962595,-1.2614937140338076,-1.209599519920292,-1.2090106259597095,-1.1538691704117272,-1.2187297604953957,-1.2157423753431291,-1.172482511101069,-1.2224538591449092,-1.2487514315547263,-1.2913526643935032,-1.23827710607971,-1.1937464706595509,-1.2098742973654628,-1.1690248452454628,-1.2360943837278344,-1.2310887850628833,-1.188134096638453,-1.2074531564060638,-1.2211300398266365
1772328257.6919887,430,2.0,0.0,0.0,0.0,1.5707963267948966,2.6678130230680734,2.6678130230680734,0.0,2667813023.0680733,-1.8876548871582615,-2.035643701034033,2.6678130230680734,-1.2146086948643555,-0.32149974364039213,-1.2450142198817997,-1.2999863982184408,-1.1637337402980028,-1.2274105819953178,-1.2108357204002997,-1.1922682752929066,-1.215652372318789,-1.1779631588415103,-1.2328280488047656,-1.201030159119387,-1.2471027668837027,-1.2477381524727522,-1.1937220327522797,-1.1949618095114007,-1.1520607652736632,-1.1734945980900051,-1.222215440537386,-1.2034662012417559,-1.2001116514339034,-1.1938877336845086,-1.2232454089218865,-1.22594430755905,-1.1664099891674513,-1.2270684512935222,-1.2209053302890456,-1.2205369735404221,-1.2180884144411581,-1.2385947988742347,-1.1719532217923674,-1.1411531139794737
