Time (s),Accel Pitch Angle
19.144333600997925,-0.6000595379868848
19.247050046920776,-0.6722615808110189
19.349825143814087,-0.7138863851366981
19.452627658843994,-0.7170604658315979
19.555386781692505,-0.6172766681676161
19.65867853164673,-0.7332472598226357
19.761374473571777,-0.753352763430651
19.864070653915405,-0.6545258593957621
19.966724634170532,-0.6950620138807692
20.06944990158081,-0.6572841233630654
20.172118186950684,-0.640168792862307
20.274858713150024,-0.6977767856341297
20.37760829925537,-0.7128189538216674
20.480257987976074,-0.6567740066496738
20.58296775817871,-0.7077414294397697
20.685638904571533,-0.7253542148825164
20.78829550743103,-0.7257876039746716
20.89095950126648,-0.6535486898949469
20.993601083755493,-0.691307916246082
21.096304178237915,-0.6612602839304033
21.199081420898438,-0.6783492360841143
21.301849603652954,-0.7261780971663245
21.40458631515503,-0.6159863195286484
21.50734257698059,-0.6604309680844398
21.61008620262146,-0.6708159892361018
21.71287703514099,-0.6194821974590189
21.81564950942993,-0.6266262013709262
21.918376922607422,-0.6545258593957621
22.021142959594727,-0.6647656971964103
22.123940229415894,-0.5995930743905632
22.226677656173706,-0.6099804678787437
22.329488039016724,-0.7227963023564403
22.43219494819641,-0.7092226172435082
22.534937858581543,-0.7330280898960319
22.637712717056274,-0.6301630903213239
22.7404522895813,-0.5926701938243848
22.843228816986084,-0.6822644491625917
22.94598650932312,-0.7192420898321422
23.051914930343628,-0.6784709380871767
23.157893657684326,-0.6780249107513011
23.263949871063232,-0.6061188610048112
23.368931531906128,-0.6365555530740694
23.47466492652893,-0.6156553870445177
23.580607652664185,-0.6338907203965471
23.68654751777649,-0.6575591299358399
23.792455911636353,-0.6399393881753133
23.898422956466675,-0.6674735077708387
24.004432916641235,-0.6533146031965537
24.110433340072632,-0.6804323287443552
24.2163724899292,-0.6568524346028126
24.32243514060974,-0.6772154525382902
24.4277446269989,-0.6251691338166795
24.533846855163574,-0.7119247751749586
24.63986039161682,-0.6746411788813287
24.745797395706177,-0.647363037169308
24.851743936538696,-0.6371644648572474
24.957814931869507,-0.6538610665497817
25.062737226486206,-0.6909365032364031
25.16818118095398,-0.6841778862597485
25.273827075958252,-0.7123077197639974
25.37922430038452,-0.7087140835383136
25.48525643348694,-0.6397483431545027
25.591218948364258,-0.6361376008608299
25.69725775718689,-0.5889980830601234
25.803223609924316,-0.6657610639329629
25.909246683120728,-0.6379654316048016
26.015262365341187,-0.6043562005421007
26.121204137802124,-0.659135021085497
26.227250814437866,-0.6047186061396587
26.332783222198486,-0.5987808689602788
26.43843650817871,-0.629220796507773
26.543338298797607,-0.6765416279813946
26.649139642715454,-0.637812711297837
26.75406289100647,-0.6579523958852568
26.859197854995728,-0.6679124115585678
26.964876651763916,-0.6274886857224016
27.07090163230896,-0.6066990092083808
27.17692804336548,-0.6436687819954712
27.282388925552368,-0.6543301918093756
27.388010501861572,-0.6545258593957621
27.49392557144165,-0.6619727855158244
27.59982395172119,-0.6896158787419908
27.705730199813843,-0.6510214468915911
27.811073780059814,-0.6274886857224016
27.9156711101532,-0.5789677805835534
28.019614934921265,-0.6694731867248537
28.125012159347534,-0.6886262724432123
28.23103380203247,-0.6581885813183151
28.336450576782227,-0.6548783560949049
28.44226360321045,-0.6787144731408525
28.548229932785034,-0.6547608150183618
28.65421175956726,-0.6542128473992275
28.76015615463257,-0.6880914205986349
28.866204977035522,-0.6541346411708494
28.97225069999695,-0.6333226284999407
29.076714754104614,-0.6681920146124812
29.179818153381348,-0.6403218207124632
29.28287100791931,-0.6916797287573414
29.385977268218994,-0.6812453883041795
29.48961043357849,-0.6471696030404223
29.593045234680176,-0.5988410862748828
29.695750951766968,-0.6539392073753726
29.798370361328125,-0.654056453637358
29.9011013507843,-0.6300877675932025
